enrollee_id,city,gender,role_id,group_id
11238,103,Male,304,95
8119,21,Male,186,85
12598,21,Female,775,84
31046,50,Male,744,66
29700,21,Male,809,83
14665,103,Male,882,85
12589,71,Male,664,21
31030,16,Male,505,94
26585,114,Male,390,79
28646,102,Male,983,67
31793,103,Male,628,14
7939,21,Female,975,35
17157,102,Male,709,8
6327,103,Male,530,83
6730,23,Male,682,7
23339,21,Female,770,48
7994,114,Male,211,33
17641,57,Male,329,25
17735,103,Female,979,18
13025,69,Male,498,58
13046,103,Male,361,102
9315,21,Male,757,55
25212,11,Female,645,12
13610,67,Male,916,15
22167,103,Male,4,34
5187,99,Male,647,29
17395,160,Male,750,28
27507,23,Female,570,79
4191,142,Male,164,96
363,91,Male,368,63
22163,16,Female,307,81
13399,21,Male,662,56
20467,21,Male,803,74
19631,98,Male,471,2
1358,103,Male,509,78
23008,160,Male,132,36
17185,103,Male,382,79
27436,21,Female,516,83
6127,61,Male,608,31
21527,21,Female,183,46
28199,103,Female,231,102
5548,21,Male,923,88
13641,103,Female,118,61
32045,21,Female,747,13
29361,23,Male,67,36
28203,97,Male,989,64
9606,73,Male,276,83
15857,83,Male,638,65
17518,21,Male,185,62
15309,89,Female,411,51
27401,103,Male,914,69
8947,118,Male,352,19
30508,21,Male,132,29
27212,103,Male,940,88
12444,103,Female,203,27
30609,21,Male,789,33
20309,103,Female,919,76
1857,123,Male,28,58
20483,21,Female,903,99
30922,160,Male,354,52
23310,21,Male,63,32
12396,21,Male,577,71
16008,128,Female,85,76
12389,21,Male,194,80
10860,19,Male,19,99
29002,21,Male,158,77
22034,160,Male,472,42
23291,103,Male,553,10
9741,114,Male,787,97
6364,103,Female,311,70
17152,103,Male,836,36
480,103,Male,482,46
22830,16,Male,772,36
22597,21,Female,790,33
950,160,Male,128,80
6090,114,Male,399,94
10676,10,Female,167,71
20779,114,Female,864,31
31561,149,Male,266,70
3485,103,Male,220,29
31916,21,Male,432,59
4533,21,Male,40,35
10440,103,Male,748,3
6663,91,Male,80,6
7445,71,Male,659,56
26445,46,Male,825,53
5438,16,Male,535,85
19898,114,Male,846,63
14096,103,Female,878,32
30186,41,Male,377,7
8665,103,Female,855,91
19606,21,Female,942,5
30976,21,Male,603,7
24944,21,Female,176,69
32570,21,Male,875,91
11745,114,Male,201,18
4206,103,Female,168,69
24037,76,Male,61,21
18195,160,Male,408,73
31587,160,Male,744,27
7533,103,Female,659,74
16861,46,Female,262,63
6640,144,Female,76,16
21586,16,Male,127,82
1842,21,Male,486,1
1884,46,Male,280,29
11181,136,Female,616,72
2928,173,Male,235,32
10586,21,Male,897,82
28944,21,Male,729,7
30010,103,Male,247,73
21617,134,Female,663,1
9565,103,Male,989,74
32829,136,Male,506,87
17509,105,Male,272,45
24917,21,Male,581,80
16264,103,Male,15,61
21259,160,Male,907,20
32705,103,Male,350,66
30143,16,Male,309,62
11360,45,Female,36,29
17321,65,Male,543,86
31544,28,Male,101,60
30213,21,Female,103,90
30005,103,Female,219,24
23626,7,Male,168,50
18849,46,Male,989,84
27874,21,Female,879,90
19475,14,Male,330,56
3632,160,Male,797,75
19442,21,Male,633,9
29614,71,Male,867,32
31437,158,Male,234,69
7966,21,Female,717,76
30269,103,Male,990,18
13164,136,Male,438,93
20697,145,Male,435,7
1888,104,Male,244,100
22345,75,Male,91,48
9594,103,Male,588,25
11442,114,Female,970,35
22663,16,Male,365,48
16181,160,Male,228,62
20139,160,Male,814,66
31512,114,Male,203,73
1139,71,Female,604,104
26759,21,Female,805,64
25538,103,Female,380,37
29899,103,Female,323,2
17312,16,Male,739,39
23837,28,Male,242,34
13321,103,Female,199,77
2524,21,Female,587,43
13125,16,Male,229,71
19253,71,Female,640,75
25581,103,Male,831,102
22752,16,Female,627,41
29390,103,Male,462,24
18098,103,Female,108,92
31431,75,Male,328,54
16947,136,Female,350,7
33215,46,Male,194,40
16655,129,Female,944,65
17539,114,Male,912,50
2619,16,Male,250,71
27978,71,Male,783,78
32660,21,Male,86,70
17448,65,Male,740,47
87,16,Male,172,73
29533,136,Male,92,27
30667,16,Male,516,35
7492,16,Male,216,60
24929,21,Male,831,10
20390,21,Female,165,5
16435,138,Male,536,93
8504,11,Male,624,87
16669,16,Male,645,67
26778,21,Male,43,39
11991,65,Male,98,6
6218,21,Female,33,97
2738,21,Male,665,34
13194,103,Male,335,96
7082,16,Male,606,36
31915,21,Female,746,7
25319,114,Female,672,12
17695,103,Female,405,1
12957,73,Female,879,26
23806,114,Female,753,74
21417,162,Male,729,84
12956,114,Male,286,86
26623,21,Male,182,41
7771,21,Female,953,1
22071,16,Male,748,73
7583,136,Male,692,70
1698,143,Male,523,26
11807,21,Female,103,46
15588,65,Male,859,15
26654,41,Male,733,66
7237,103,Male,618,91
12458,114,Male,767,102
10919,103,Female,651,36
32309,103,Male,202,41
21034,16,Female,219,101
18002,21,Male,717,75
20544,21,Male,564,13
21611,16,Male,539,2
30467,21,Male,724,18
22016,160,Male,557,89
17145,103,Male,9,14
10778,16,Male,850,84
12353,158,Female,241,14
7832,116,Male,535,37
20313,103,Female,988,5
8941,165,Female,580,82
14518,123,Female,536,22
22537,71,Male,792,84
15433,74,Male,283,65
13656,114,Male,709,32
17775,23,Female,541,54
1908,21,Male,537,30
30816,103,Male,517,64
6853,21,Female,584,72
4441,103,Male,344,72
18941,114,Male,877,10
8966,11,Male,622,3
23089,160,Male,755,14
21307,21,Male,847,85
31952,103,Female,306,97
18270,103,Male,530,5
26172,50,Female,416,23
17002,103,Male,498,12
8400,71,Male,73,58
13092,16,Male,131,90
24986,138,Male,326,62
13436,61,Male,796,52
10899,136,Female,930,39
20066,83,Male,795,93
3982,50,Male,321,95
5607,21,Male,478,11
19404,21,Male,996,14
11917,98,Male,24,53
24157,11,Female,777,103
31592,65,Male,572,28
21798,103,Male,723,95
11600,11,Female,9,99
14677,104,Male,634,67
5429,21,Male,737,66
28374,76,Male,201,5
28755,100,Male,173,19
21435,173,Male,857,93
2389,28,Male,571,53
8315,7,Male,294,50
18672,121,Female,978,96
19393,50,Male,432,39
12600,102,Female,810,39
21279,103,Male,344,8
7603,160,Male,554,91
593,57,Male,276,8
17976,50,Male,589,36
15075,103,Male,433,43
27578,103,Male,955,23
8181,160,Male,655,96
25706,103,Male,200,1
4727,102,Female,432,49
18234,103,Female,84,67
883,103,Male,994,72
14889,103,Female,19,77
13844,114,Female,342,9
24328,114,Male,603,50
30663,114,Male,177,24
18110,114,Male,522,77
14752,21,Male,647,102
4856,21,Male,355,96
482,100,Male,707,21
21755,21,Female,577,9
28307,136,Male,686,98
951,61,Male,123,19
11134,103,Male,339,58
29871,103,Female,426,69
14961,114,Male,261,42
17859,114,Male,761,18
3455,67,Female,47,59
22412,155,Female,44,95
20141,102,Female,989,35
11756,21,Male,8,3
19422,21,Male,437,24
11723,159,Female,788,43
31562,103,Male,126,42
7152,127,Female,523,56
32530,150,Male,980,16
6728,173,Female,527,14
17556,103,Male,850,81
1085,16,Male,957,44
27193,103,Male,662,40
3915,23,Female,664,62
28260,143,Male,249,87
7585,103,Female,102,87
30253,103,Male,924,86
22396,11,Male,739,35
8821,127,Female,495,1
2806,67,Female,422,71
12171,28,Female,7,10
5437,103,Female,524,57
20086,102,Female,948,19
31727,93,Male,514,58
12356,143,Male,61,95
8182,45,Male,802,60
24016,11,Male,169,53
16000,46,Male,307,43
25355,136,Female,626,65
24991,21,Female,245,91
12318,103,Male,94,69
20202,103,Female,35,28
23389,155,Male,365,25
29161,103,Male,67,35
9534,103,Male,846,77
19389,103,Female,307,56
17067,114,Female,145,8
8314,159,Male,383,37
27119,152,Male,927,42
25741,103,Male,800,91
27683,136,Male,834,7
16951,160,Male,450,94
9624,136,Female,782,95
21520,21,Female,395,52
9308,173,Male,437,9
7961,28,Female,206,53
19410,21,Female,963,28
11069,21,Female,798,45
21287,12,Male,424,12
10808,21,Female,797,93
16983,103,Male,395,49
15762,114,Female,949,20
74,21,Male,357,95
2210,143,Female,3,66
20987,103,Male,473,76
11633,136,Male,765,80
12594,114,Male,202,49
33045,136,Male,758,28
5079,16,Male,979,3
22701,179,Female,29,103
9124,103,Female,919,68
9389,103,Male,161,52
31982,160,Female,59,46
22429,21,Male,464,61
23095,2,Female,196,63
19732,19,Male,688,49
33185,136,Male,750,16
10299,138,Male,296,55
30091,114,Male,449,88
27208,103,Male,505,43
6064,114,Male,794,91
32477,103,Male,865,53
13504,138,Male,450,22
5174,103,Male,65,104
32302,105,Male,721,48
14662,150,Female,72,62
8402,103,Male,182,6
5006,160,Female,422,13
4996,103,Female,455,57
29210,103,Male,720,51
24289,21,Male,802,26
15173,103,Female,926,19
12364,28,Male,912,72
18413,103,Male,51,79
15454,114,Female,819,4
21765,114,Female,237,94
23872,103,Male,341,44
17521,103,Male,27,22
12681,16,Male,846,77
19064,73,Male,824,36
20276,103,Male,394,103
16874,103,Male,153,11
32746,28,Male,544,84
11510,116,Female,374,59
14481,28,Male,162,91
12634,128,Male,898,92
6302,99,Male,621,82
23341,74,Female,804,18
1417,73,Male,660,21
4621,128,Female,15,74
7780,75,Female,996,21
6233,14,Male,775,72
32015,103,Male,517,82
29633,65,Male,307,98
12419,16,Male,497,36
24823,21,Male,904,52
10,114,Female,830,41
12478,61,Female,638,28
17656,114,Male,698,52
31649,143,Male,95,73
9471,36,Female,456,30
3891,33,Male,250,23
28436,103,Male,769,21
30112,21,Male,661,25
22404,102,Male,192,42
16562,16,Female,671,37
19251,150,Male,442,44
16413,21,Male,166,20
5213,114,Female,618,57
20166,103,Female,786,4
8163,114,Male,461,80
20332,103,Female,157,86
25287,136,Male,565,56
31636,103,Female,843,100
24521,21,Male,133,26
14875,10,Female,227,14
21341,21,Female,456,20
17366,16,Male,478,68
26706,114,Male,833,2
29270,16,Male,64,73
3428,160,Male,10,39
22547,21,Male,34,62
23659,21,Male,589,30
25796,21,Male,428,31
28467,73,Male,41,94
948,16,Male,731,77
7124,71,Male,99,22
29084,103,Male,225,41
10471,103,Female,353,74
32077,102,Male,500,65
3303,103,Male,799,48
17144,75,Male,101,58
6333,114,Female,948,59
23641,160,Male,514,23
23229,46,Female,849,90
20731,73,Female,243,59
7461,173,Male,59,53
29180,23,Male,733,31
5704,11,Female,137,27
29083,149,Male,298,42
20963,21,Female,728,54
4528,152,Male,994,3
27172,16,Female,681,46
4685,73,Male,598,75
26047,103,Male,927,19
5135,150,Male,473,94
7229,103,Male,32,84
22427,11,Male,107,35
3089,21,Female,457,48
29704,48,Male,545,36
2620,16,Female,537,28
11601,36,Male,776,89
4432,160,Male,117,72
32116,16,Male,358,63
13004,46,Male,597,30
9130,150,Male,225,53
25021,114,Female,870,48
24177,71,Female,667,73
13991,61,Male,247,25
29592,103,Female,925,78
23673,103,Male,15,7
6080,103,Male,725,56
24102,114,Male,715,49
14268,19,Male,315,25
13453,173,Male,576,60
11462,91,Male,291,58
28925,160,Male,781,73
20155,106,Male,524,28
29933,103,Male,426,81
30244,16,Male,48,46
8056,159,Male,83,69
32224,103,Male,620,76
15487,28,Female,856,57
767,103,Female,983,79
22996,103,Female,708,12
28719,28,Female,575,18
15234,136,Female,600,42
16901,103,Male,531,60
12841,16,Female,705,67
21957,7,Male,352,65
7363,21,Male,540,20
22205,160,Male,538,48
9623,103,Female,360,94
1305,103,Male,814,8
10310,103,Female,588,31
10689,21,Female,333,31
605,16,Male,359,15
14587,16,Male,353,97
6178,103,Female,473,85
27557,75,Male,473,100
27751,160,Male,205,17
11186,103,Male,443,89
1600,150,Male,434,49
22225,67,Male,948,78
7201,103,Male,498,25
26573,16,Female,519,67
12216,16,Male,51,33
31720,116,Male,911,100
22455,103,Male,929,44
8244,23,Male,876,22
5854,71,Male,696,46
25884,70,Male,223,31
2470,93,Male,131,31
20039,102,Male,499,77
12231,103,Male,355,33
25119,16,Male,365,76
32809,21,Male,717,32
17929,10,Male,12,68
29615,21,Male,800,40
24751,100,Male,526,13
6647,21,Female,145,93
17445,16,Male,163,94
2741,41,Male,352,3
14350,83,Male,908,78
27980,103,Male,253,40
8935,123,Male,524,70
26986,149,Male,726,21
12089,21,Male,552,48
4630,21,Male,592,18
19582,21,Male,336,68
32711,46,Male,688,12
9863,103,Female,243,21
8164,21,Female,914,72
31948,136,Male,665,39
27266,103,Male,525,94
22357,103,Male,279,5
17809,173,Male,428,25
22281,103,Female,304,21
15372,165,Female,556,22
25375,136,Female,171,103
3783,149,Male,685,62
12330,160,Female,96,17
19396,114,Female,172,93
19173,103,Male,565,24
24607,103,Male,214,8
16699,103,Male,591,60
799,104,Female,154,61
28215,136,Male,943,61
25843,16,Male,266,36
24789,103,Male,237,6
23595,103,Male,243,60
27019,16,Male,895,29
790,103,Male,273,35
24919,21,Male,503,68
18333,75,Female,216,38
19642,21,Female,20,37
17969,128,Female,900,87
8196,100,Male,632,99
15152,46,Male,935,89
11743,21,Male,762,31
13205,75,Female,796,79
22047,103,Male,939,43
10359,75,Male,134,95
11026,103,Female,714,81
19451,103,Female,399,17
18553,100,Male,833,51
21242,75,Female,907,103
18939,16,Male,207,44
16550,114,Male,422,47
23032,46,Male,983,104
12688,114,Male,154,83
27368,93,Male,232,17
12807,103,Female,877,40
15060,82,Male,313,104
31148,103,Male,462,36
7928,97,Male,988,62
16978,16,Female,753,79
23109,114,Male,748,11
5436,104,Male,160,92
25785,103,Male,614,21
10168,28,Male,700,2
14302,103,Male,883,96
18614,16,Male,552,45
21661,21,Female,906,60
17087,73,Male,350,4
18485,27,Male,5,15
33017,41,Male,536,2
23371,138,Male,63,100
4650,90,Male,127,85
2292,21,Male,145,37
812,46,Male,128,89
6980,65,Male,770,62
15080,53,Male,663,103
8863,103,Female,75,77
29331,103,Male,613,92
11271,30,Male,169,92
21925,136,Male,176,23
29265,21,Male,451,11
10635,176,Female,308,68
5039,45,Male,508,24
13028,103,Male,436,99
21226,160,Female,489,103
32833,21,Male,194,38
8092,45,Female,532,14
30214,114,Female,178,11
3555,102,Female,892,82
32342,91,Female,884,47
15555,16,Male,917,91
12249,114,Male,60,68
18206,40,Female,919,6
32995,21,Male,671,18
7184,103,Male,275,89
4776,33,Female,557,22
5698,21,Male,798,55
7350,152,Male,662,1
21168,103,Female,568,49
20556,101,Female,382,103
236,103,Male,883,54
19221,128,Male,206,95
17206,90,Male,950,100
16145,103,Male,303,90
21727,16,Male,263,68
30229,138,Male,132,61
4455,21,Male,349,89
1438,103,Female,478,32
21477,115,Female,711,11
24869,21,Male,515,44
31173,89,Male,348,74
7638,103,Female,657,45
6518,27,Male,188,99
833,67,Male,971,79
2365,67,Male,150,35
28148,103,Female,877,62
16486,116,Female,289,11
2127,16,Female,716,63
7688,103,Male,692,85
20882,67,Female,505,100
17674,61,Male,343,1
33037,103,Male,874,103
419,103,Male,198,91
30448,16,Female,745,27
12321,103,Female,65,21
29521,67,Female,774,49
7420,103,Male,732,46
9911,61,Male,976,61
1083,103,Male,950,11
6392,160,Female,226,69
31690,67,Male,537,54
12799,103,Female,524,86
2757,71,Male,832,4
17536,114,Male,14,72
25358,11,Male,231,65
17479,21,Male,747,25
10335,103,Female,283,6
1234,46,Male,94,94
9396,71,Female,144,47
1100,114,Female,529,18
26421,21,Male,774,11
29294,16,Male,229,36
2072,114,Male,349,62
23121,160,Female,559,102
4547,50,Male,788,79
24371,103,Female,62,83
4131,103,Male,201,28
2227,28,Male,3,69
7450,103,Male,285,43
20162,160,Male,858,30
16307,21,Male,416,62
4686,61,Female,433,69
4564,75,Male,227,72
14791,1,Male,394,54
11649,11,Male,4,88
3872,103,Male,127,96
23627,73,Male,58,51
17977,149,Female,759,57
4841,16,Female,604,57
10779,21,Male,101,27
27602,21,Male,336,99
7031,16,Male,25,70
4981,73,Male,18,55
857,162,Female,490,44
5363,21,Male,939,15
19760,93,Male,50,41
5727,21,Male,996,22
23246,103,Female,139,55
7525,159,Male,505,44
284,103,Male,888,75
2968,114,Male,578,85
19,23,Female,513,75
15413,103,Male,58,62
20187,116,Male,545,56
10620,75,Female,539,19
21699,75,Female,306,31
15032,103,Male,975,47
27681,83,Male,77,55
1424,160,Female,733,39
27676,160,Male,331,57
15920,21,Female,724,32
29760,16,Male,262,94
20958,103,Male,404,44
10782,104,Female,596,9
16986,103,Male,60,55
17161,114,Male,333,1
13703,104,Male,736,69
11635,36,Male,633,51
4218,103,Male,588,22
25124,67,Male,519,56
26394,11,Male,232,68
26907,103,Male,490,42
13363,90,Male,884,62
16455,159,Male,369,97
17864,16,Male,677,72
25298,138,Male,956,60
29713,100,Male,584,72
24385,128,Female,110,12
13422,136,Male,780,17
26093,16,Male,920,33
16748,103,Male,138,39
27342,98,Male,522,77
30355,103,Male,761,56
28582,138,Male,943,45
4645,90,Male,129,89
25430,16,Male,63,58
2087,21,Male,457,60
19421,103,Male,439,76
8560,73,Male,357,24
14989,23,Male,244,65
1986,73,Male,731,2
10392,103,Male,49,39
4287,28,Male,99,66
995,103,Male,481,32
28550,114,Male,255,3
26700,103,Male,95,99
31660,73,Male,220,10
13480,21,Male,918,57
12094,103,Male,937,100
403,103,Female,210,100
29538,21,Male,74,19
21148,114,Male,962,67
2091,123,Male,581,30
29370,159,Female,517,98
30126,162,Female,360,102
31351,103,Male,508,59
7534,103,Female,544,81
277,84,Male,968,67
27238,21,Female,353,7
18558,21,Male,105,69
11939,50,Male,473,28
28322,114,Male,703,87
11247,103,Male,207,48
18318,21,Male,543,7
14680,21,Male,393,63
31618,102,Male,551,79
3744,103,Male,232,77
25293,21,Female,599,40
31385,103,Male,721,53
29626,21,Male,20,19
20089,21,Female,338,81
20063,103,Male,934,34
17777,103,Male,997,69
10850,11,Male,413,68
12644,90,Female,61,88
30833,21,Male,384,43
16979,103,Male,375,3
19163,114,Male,906,46
32261,74,Male,855,102
23471,103,Male,117,97
14421,21,Female,191,33
17748,103,Male,729,18
31487,136,Male,566,88
25209,21,Female,411,77
2133,103,Male,148,17
19961,114,Female,784,21
1153,103,Female,278,61
7048,7,Female,34,64
13882,16,Male,919,29
18981,16,Male,346,23
15238,134,Female,939,35
23935,114,Female,465,22
20115,114,Male,222,82
3916,114,Female,678,68
26896,102,Male,459,34
29848,21,Female,443,94
6231,72,Male,670,48
4486,21,Male,696,83
27072,136,Female,198,87
3075,103,Male,587,104
18112,21,Male,937,51
4438,103,Male,40,84
1209,97,Male,17,44
18459,114,Male,64,14
5660,91,Female,55,9
2281,10,Male,160,101
19231,103,Male,324,20
7392,61,Male,565,84
21734,61,Male,880,12
31484,104,Female,284,92
13019,160,Female,789,97
26839,114,Male,48,40
7969,45,Male,34,40
24031,21,Female,390,41
10858,102,Male,652,48
13723,53,Male,16,9
31220,83,Female,872,38
31845,65,Male,523,57
11383,103,Male,802,63
13153,73,Male,291,71
6499,11,Female,280,56
19333,103,Male,95,83
6537,76,Female,49,47
6352,75,Male,546,97
17957,21,Female,342,65
22599,50,Male,16,31
11548,103,Female,270,91
8291,114,Female,67,14
25541,16,Male,194,26
26058,21,Female,773,99
7974,128,Male,350,65
27881,104,Male,491,7
9528,114,Male,600,97
10522,21,Female,824,65
15880,114,Female,100,28
28785,114,Male,504,45
135,103,Male,63,53
12030,90,Female,911,65
31753,21,Male,566,86
23779,103,Male,743,46
17647,103,Male,508,21
15777,16,Male,169,43
5354,90,Female,425,2
30450,103,Male,384,18
28815,73,Female,859,5
25118,16,Female,131,7
4748,21,Male,364,28
25812,46,Male,157,97
9640,103,Male,35,48
14048,28,Male,2,7
5855,173,Male,655,10
170,115,Male,779,60
11149,103,Female,187,98
20198,159,Female,805,41
23257,103,Female,314,34
5530,50,Male,37,73
1013,141,Male,216,50
31240,114,Male,277,93
23847,103,Male,549,40
16993,103,Male,17,6
5252,141,Female,875,95
12971,73,Female,614,60
11549,61,Male,408,66
4383,103,Female,210,63
10654,16,Male,6,39
10540,103,Male,436,19
31364,103,Male,802,36
1215,103,Female,486,14
29289,57,Male,712,80
11205,16,Male,579,30
27361,115,Male,344,1
10729,114,Male,178,27
22766,10,Male,518,59
10936,114,Female,593,62
27491,103,Female,655,82
28093,103,Female,758,29
17902,16,Female,821,63
14769,102,Male,33,40
22232,103,Male,87,66
14508,126,Female,851,23
24468,94,Female,169,73
22025,65,Male,934,22
26794,11,Male,23,12
2545,21,Female,559,2
18489,21,Male,191,7
22235,173,Male,62,25
1201,103,Male,190,8
17714,28,Male,365,75
6564,9,Female,208,1
28772,136,Male,818,91
28565,16,Male,647,75
29367,14,Female,60,1
24637,103,Male,841,39
5204,144,Male,900,66
27261,14,Male,395,62
24622,103,Male,481,65
401,103,Male,152,61
22318,64,Male,88,26
33094,103,Male,758,85
28888,21,Female,5,40
8955,103,Male,137,49
6651,123,Male,776,67
1017,103,Male,992,22
22745,21,Female,67,92
10798,73,Female,602,4
31282,21,Female,87,14
23100,103,Male,765,46
12703,114,Female,173,5
5178,103,Male,745,94
17272,21,Female,725,104
16706,103,Female,460,19
15836,114,Male,157,19
5105,103,Male,965,18
9166,71,Male,882,47
28801,103,Female,464,97
14277,46,Male,665,23
22600,16,Male,738,86
8856,173,Male,854,41
15803,160,Male,867,13
1533,103,Male,101,17
16907,21,Male,565,103
28115,160,Male,197,63
23202,103,Male,262,45
11578,21,Male,533,1
26624,16,Male,340,71
19008,160,Male,560,37
15822,16,Male,545,62
3328,103,Male,288,80
12439,75,Female,649,74
12691,61,Male,547,45
16623,160,Female,924,6
28738,114,Male,231,18
25754,73,Female,822,12
13429,16,Male,214,7
17016,138,Male,533,37
5060,16,Male,957,23
5560,149,Female,789,12
201,41,Male,88,48
32423,21,Male,341,100
9081,21,Female,402,88
27612,21,Female,31,50
30592,105,Male,792,67
31461,145,Female,289,104
10106,103,Male,587,7
2730,16,Male,179,94
25693,16,Male,666,98
26019,160,Female,810,12
22815,114,Male,503,64
17636,114,Male,76,64
21791,83,Male,973,47
13800,16,Male,177,38
11357,16,Female,370,90
17884,173,Female,324,48
28051,21,Male,577,5
6016,103,Male,343,102
17011,103,Male,751,47
27409,16,Male,651,18
8079,103,Male,186,96
8379,103,Male,210,25
174,118,Male,269,3
14557,65,Male,623,51
20587,91,Female,535,86
26092,71,Male,488,91
16444,21,Female,909,104
2074,114,Male,507,31
31564,103,Male,119,28
6362,46,Male,581,89
8846,16,Female,150,20
10719,102,Female,351,16
17251,75,Male,340,48
5824,13,Male,176,29
1484,160,Male,401,76
11233,19,Male,561,79
22236,100,Male,181,84
17491,116,Female,448,78
29318,48,Female,504,77
7769,103,Female,536,10
18024,166,Male,766,17
2028,57,Female,80,76
2167,149,Male,261,47
22399,21,Male,162,52
26314,90,Male,427,18
4523,114,Female,495,34
1983,42,Female,252,101
7491,45,Male,218,91
944,21,Female,140,40
29576,160,Male,2,85
29190,16,Male,411,75
29168,103,Male,986,67
7104,162,Male,433,6
26524,75,Male,763,83
4947,103,Male,118,35
18773,133,Male,623,36
29948,103,Female,143,75
22190,16,Male,772,68
16747,136,Female,772,58
26088,128,Female,92,87
17753,21,Male,631,101
14326,103,Male,252,93
22822,16,Male,106,32
23129,103,Female,711,54
19978,104,Female,309,9
5708,16,Male,173,44
22554,21,Male,712,10
31949,116,Male,606,19
29680,103,Male,607,43
30986,21,Male,785,90
24928,21,Male,538,38
22003,103,Male,635,22
32778,83,Male,732,62
14497,21,Male,377,51
11251,103,Male,317,52
19968,21,Male,567,38
26919,21,Male,842,13
13562,21,Female,650,35
16217,103,Male,189,57
21794,27,Male,585,28
19083,103,Male,483,77
22185,21,Male,413,62
19913,103,Female,1000,90
9504,36,Male,399,48
9406,103,Male,425,78
639,103,Male,507,40
16697,16,Male,997,25
23287,160,Male,528,62
16134,102,Male,233,21
4881,102,Male,141,49
2817,21,Female,943,37
3898,23,Male,545,100
32739,21,Female,214,53
208,16,Male,66,49
25962,165,Female,854,41
22253,103,Female,345,75
24109,104,Male,580,104
12802,116,Male,256,72
27794,103,Male,868,33
11243,103,Male,730,37
1779,103,Male,957,43
31212,75,Female,34,69
23550,61,Male,983,6
11518,21,Female,861,19
32655,21,Male,589,38
7572,103,Female,805,96
25607,103,Female,639,71
32257,94,Male,383,4
29997,103,Male,868,38
19325,103,Male,832,69
10421,103,Male,398,34
22346,19,Male,270,44
1004,103,Male,33,81
5996,16,Male,726,31
27879,16,Male,200,27
30567,100,Male,692,81
26259,103,Male,166,89
8493,114,Male,580,9
18363,21,Male,938,60
2058,102,Male,454,58
21248,21,Female,844,87
22906,98,Male,910,32
23704,114,Male,341,39
9417,44,Male,809,43
4451,103,Male,59,59
2048,21,Female,854,68
19109,103,Male,395,23
28032,40,Male,695,61
15976,103,Female,270,31
31888,114,Male,275,85
10051,103,Male,802,45
25673,16,Male,698,24
311,101,Male,701,52
26882,65,Male,714,56
528,160,Male,210,56
5443,103,Male,286,55
5251,21,Male,244,93
7133,103,Male,365,50
18659,11,Female,200,76
10600,75,Male,130,51
18871,114,Male,592,9
25216,21,Female,491,68
32983,160,Male,267,28
24225,21,Female,535,2
3832,116,Male,449,41
1515,103,Male,966,42
26186,160,Female,295,26
4035,103,Male,319,65
19436,21,Female,942,85
7629,75,Male,860,13
31308,114,Male,252,14
4939,103,Male,656,77
11818,36,Male,600,34
4587,67,Male,247,18
29263,64,Female,90,80
28578,103,Female,705,68
19899,21,Male,494,80
30600,99,Male,668,68
11474,77,Male,109,12
25149,16,Male,68,42
29846,126,Female,432,8
28844,114,Male,909,7
8231,71,Male,251,80
30119,21,Male,380,26
7729,21,Male,295,77
19974,97,Male,40,10
23689,16,Male,70,83
28903,103,Male,578,55
22907,114,Male,890,60
2840,71,Male,868,79
23815,65,Male,375,88
16849,103,Male,658,100
6103,16,Female,934,29
31392,114,Male,253,99
19467,128,Female,768,28
20902,73,Male,962,79
10774,65,Female,27,35
16461,20,Female,944,6
27975,16,Male,579,88
5433,103,Male,295,14
30934,102,Male,731,26
32473,16,Male,875,4
30624,21,Male,931,26
18899,73,Male,440,104
19862,160,Female,116,17
7937,123,Male,81,27
29617,100,Male,921,48
31286,103,Male,844,1
24076,21,Male,387,38
31454,27,Male,680,3
23774,16,Female,163,75
17945,160,Male,549,12
15776,103,Male,460,17
12760,100,Male,577,51
22446,21,Female,164,66
12292,76,Female,662,52
27622,21,Male,587,25
27051,103,Male,828,33
5042,103,Male,302,76
27516,160,Male,905,41
218,103,Female,413,42
6289,67,Female,840,63
10223,103,Female,357,37
25621,114,Male,61,13
30713,21,Male,60,37
13574,16,Male,818,61
28010,103,Female,863,87
7409,75,Male,361,59
26693,149,Male,111,94
3267,16,Male,162,22
4513,67,Female,757,31
23184,103,Male,101,66
27514,103,Female,604,67
22079,160,Male,706,82
2253,90,Male,60,57
3922,160,Female,64,71
3063,114,Male,403,29
31601,103,Male,9,13
26625,21,Female,585,87
28655,16,Male,525,82
1966,116,Male,555,92
28063,103,Male,96,88
10614,16,Male,913,56
10578,21,Female,902,44
22130,160,Male,496,77
30137,10,Female,339,101
28884,28,Male,108,98
31998,103,Female,347,90
2564,21,Male,224,81
1584,103,Female,402,74
9309,16,Female,936,86
6031,21,Male,843,41
22401,21,Male,802,69
24575,103,Male,425,31
21367,149,Male,552,39
4848,67,Female,577,27
19275,16,Male,789,91
21485,28,Female,872,17
105,23,Male,907,70
16421,114,Female,678,76
30335,21,Male,495,59
27552,103,Male,717,79
17493,16,Male,357,87
31293,103,Male,590,90
16751,67,Female,135,104
13763,173,Female,895,101
4025,16,Male,219,56
16508,136,Male,649,79
27644,28,Male,275,74
24694,159,Male,203,83
11472,100,Male,253,43
21583,114,Male,651,53
11414,75,Female,166,81
138,45,Male,59,84
2771,21,Male,315,69
21035,45,Male,477,102
22869,100,Male,838,103
13792,16,Male,807,48
10691,99,Female,672,92
18450,16,Male,65,19
5543,165,Male,61,53
4297,75,Male,497,51
14032,21,Female,704,81
