enrollee_id,relevent_experience,experience,last_new_job,company_id,training_hours,target
21402,Has relevent experience,7,1,1000,42,1.0
25286,No relevent experience,1,1,1441,18,0.0
20014,Has relevent experience,1,4,4011,57,0.0
28138,No relevent experience,2,1,1407,66,0.0
248,Has relevent experience,10,0,2035,9,0.0
6496,Has relevent experience,4,4,2812,97,0.0
23294,No relevent experience,3,0,1941,98,0.0
27750,Has relevent experience,8,1,1751,30,0.0
19599,Has relevent experience,10,2,1995,43,0.0
29909,No relevent experience,4,2,1626,53,0.0
18712,No relevent experience,2,1,1577,7,1.0
32988,Has relevent experience,6,1,1439,58,0.0
17176,No relevent experience,9,4,1235,326,0.0
7839,Has relevent experience,10,2,2792,72,0.0
4449,No relevent experience,2,,3607,15,1.0
7485,No relevent experience,3,0,1649,94,0.0
826,Has relevent experience,20,1,2291,182,0.0
14112,No relevent experience,3,1,4032,34,0.0
9174,Has relevent experience,3,2,1762,8,0.0
31348,Has relevent experience,,4,3485,35,0.0
16510,Has relevent experience,10,4,3885,218,0.0
26383,No relevent experience,2,0,1864,13,0.0
1251,Has relevent experience,3,2,1039,29,0.0
2084,Has relevent experience,15,1,1387,155,0.0
28082,No relevent experience,10,3,2894,129,0.0
31366,Has relevent experience,20,4,1835,10,0.0
2574,Has relevent experience,10,2,3914,41,0.0
27946,Has relevent experience,20,4,2314,41,0.0
22656,No relevent experience,1,0,3612,14,0.0
6722,Has relevent experience,15,1,2710,48,0.0
1786,Has relevent experience,20,1,1968,94,0.0
12325,No relevent experience,2,0,1377,4,0.0
2459,Has relevent experience,13,1,1690,41,0.0
7021,Has relevent experience,20,4,3481,23,0.0
33161,Has relevent experience,20,1,4054,43,0.0
14607,Has relevent experience,20,2,3815,64,0.0
2637,Has relevent experience,4,1,1237,310,0.0
27872,Has relevent experience,1,1,1288,73,1.0
13250,No relevent experience,3,1,3920,6,1.0
32330,Has relevent experience,13,4,1823,122,1.0
7716,Has relevent experience,6,1,3152,68,0.0
24422,Has relevent experience,20,4,1540,98,0.0
5908,Has relevent experience,20,4,2751,165,0.0
17877,Has relevent experience,20,4,2019,57,1.0
12440,Has relevent experience,5,0,3353,47,0.0
25636,Has relevent experience,13,4,2100,40,0.0
19764,Has relevent experience,2,1,2371,27,1.0
7665,Has relevent experience,5,1,2105,7,0.0
8860,Has relevent experience,9,1,2986,3,0.0
8336,Has relevent experience,4,2,1402,75,1.0
18474,No relevent experience,2,1,2155,19,1.0
5200,Has relevent experience,9,2,3625,56,1.0
18971,Has relevent experience,8,1,4270,120,0.0
3429,No relevent experience,5,0,1720,50,0.0
31420,Has relevent experience,14,3,1237,6,1.0
27016,Has relevent experience,3,1,2217,80,0.0
31868,Has relevent experience,17,1,2774,6,0.0
20816,No relevent experience,1,0,3728,110,0.0
9123,No relevent experience,2,0,2695,50,0.0
28064,Has relevent experience,20,2,1707,156,1.0
33198,Has relevent experience,16,2,1733,14,0.0
25275,Has relevent experience,16,1,2091,90,0.0
9451,Has relevent experience,19,4,1155,19,0.0
29360,No relevent experience,4,0,1229,44,1.0
3296,Has relevent experience,13,1,2436,27,0.0
1726,No relevent experience,2,1,4234,101,1.0
19684,Has relevent experience,6,4,4052,52,0.0
6143,Has relevent experience,15,0,3811,138,0.0
19365,Has relevent experience,10,1,3106,44,1.0
2020,Has relevent experience,20,4,1099,54,0.0
28435,No relevent experience,3,0,2684,33,0.0
29023,Has relevent experience,7,1,2147,30,0.0
922,Has relevent experience,14,4,3600,13,0.0
3691,Has relevent experience,20,4,4347,11,0.0
21174,Has relevent experience,20,4,2340,63,0.0
8763,Has relevent experience,20,4,4307,222,0.0
8637,Has relevent experience,20,2,3193,74,0.0
23845,Has relevent experience,4,1,3329,57,0.0
5439,Has relevent experience,20,4,1579,12,0.0
26406,Has relevent experience,15,2,2966,62,0.0
22818,Has relevent experience,20,4,3816,236,0.0
32439,Has relevent experience,2,2,3456,4,0.0
30879,No relevent experience,6,1,3301,31,1.0
3106,No relevent experience,9,1,1121,58,0.0
16231,Has relevent experience,7,2,3516,8,0.0
22757,Has relevent experience,18,1,3581,54,0.0
21290,Has relevent experience,20,4,1425,36,0.0
31577,No relevent experience,4,0,1846,190,1.0
26824,Has relevent experience,16,4,2854,88,0.0
25704,No relevent experience,7,0,1732,94,0.0
7332,Has relevent experience,4,1,1244,14,0.0
20895,No relevent experience,3,0,2456,17,0.0
16339,Has relevent experience,19,4,1896,14,0.0
23041,Has relevent experience,7,4,1264,100,0.0
14712,Has relevent experience,20,1,2239,302,0.0
7656,Has relevent experience,9,4,1271,44,0.0
3690,Has relevent experience,7,1,2721,24,1.0
14721,Has relevent experience,20,,2832,32,0.0
25011,Has relevent experience,11,4,2607,158,0.0
13344,Has relevent experience,20,1,3720,24,1.0
21360,Has relevent experience,11,3,3573,22,1.0
19165,No relevent experience,7,,3292,90,0.0
28940,No relevent experience,14,1,2119,24,0.0
7988,Has relevent experience,3,1,3675,40,0.0
7845,Has relevent experience,3,,4071,18,1.0
2461,No relevent experience,3,0,3250,13,0.0
21795,Has relevent experience,3,1,1694,66,0.0
2692,Has relevent experience,6,1,3546,122,0.0
7396,Has relevent experience,20,4,1270,49,0.0
25880,Has relevent experience,20,4,1010,38,1.0
28116,Has relevent experience,5,1,2648,10,0.0
14260,No relevent experience,13,2,1962,80,0.0
9971,Has relevent experience,2,1,2583,130,0.0
23103,Has relevent experience,17,4,3195,35,1.0
20388,Has relevent experience,20,4,2637,17,1.0
5847,Has relevent experience,11,2,3660,146,0.0
1855,No relevent experience,3,,4163,172,1.0
3770,Has relevent experience,6,2,2023,116,1.0
25584,Has relevent experience,3,1,2789,226,0.0
4416,Has relevent experience,11,1,2989,83,0.0
6208,No relevent experience,1,0,3183,8,0.0
14682,Has relevent experience,14,4,3840,16,0.0
4701,No relevent experience,3,0,3575,102,0.0
4608,Has relevent experience,4,1,2381,59,1.0
2465,Has relevent experience,16,1,4063,50,0.0
4951,Has relevent experience,15,1,2839,11,0.0
7474,No relevent experience,10,0,4035,27,0.0
4741,Has relevent experience,5,1,1335,62,0.0
8538,Has relevent experience,7,2,3330,31,0.0
19458,No relevent experience,6,1,3857,80,1.0
33321,Has relevent experience,11,1,1672,83,0.0
8866,Has relevent experience,3,1,2495,332,1.0
24250,Has relevent experience,14,4,4346,9,1.0
28008,No relevent experience,1,0,1775,146,0.0
10009,No relevent experience,3,2,3145,8,0.0
14909,Has relevent experience,4,,3884,39,0.0
11517,No relevent experience,3,0,2107,90,0.0
8139,Has relevent experience,15,4,2285,152,0.0
15292,Has relevent experience,20,4,4153,66,0.0
20774,Has relevent experience,7,3,1074,149,0.0
8880,No relevent experience,5,4,1632,24,0.0
32914,No relevent experience,2,1,3882,12,1.0
18172,No relevent experience,5,1,3650,148,0.0
25489,Has relevent experience,8,1,3995,70,0.0
5921,Has relevent experience,9,1,1496,9,1.0
30709,Has relevent experience,20,1,2089,180,0.0
3077,Has relevent experience,9,1,1018,51,0.0
30898,Has relevent experience,20,1,3931,134,0.0
27910,Has relevent experience,20,1,3549,22,0.0
4994,Has relevent experience,6,3,4221,58,0.0
24860,Has relevent experience,1,1,3887,84,1.0
2079,Has relevent experience,15,1,4076,17,0.0
19464,No relevent experience,5,1,4255,45,0.0
1444,No relevent experience,6,0,2882,66,0.0
22080,Has relevent experience,20,1,1095,139,0.0
2141,Has relevent experience,12,4,3580,14,1.0
15844,Has relevent experience,9,3,1275,56,0.0
3688,Has relevent experience,19,0,4225,79,0.0
13737,Has relevent experience,16,1,1189,9,1.0
5119,No relevent experience,3,0,3920,268,0.0
6693,Has relevent experience,20,0,3490,48,0.0
32674,Has relevent experience,9,2,2477,22,0.0
21847,Has relevent experience,16,4,4366,7,0.0
21165,Has relevent experience,14,4,2221,13,0.0
22874,Has relevent experience,20,4,2135,48,0.0
3073,No relevent experience,2,2,1906,30,1.0
17914,No relevent experience,8,2,2077,113,0.0
11724,Has relevent experience,9,1,1278,20,0.0
23680,No relevent experience,3,1,3768,336,1.0
14939,Has relevent experience,11,1,4205,150,1.0
19965,Has relevent experience,4,1,3788,8,0.0
29143,No relevent experience,14,4,3433,108,0.0
22082,Has relevent experience,20,4,2140,96,0.0
1861,Has relevent experience,15,4,2197,8,0.0
17623,Has relevent experience,5,,2096,7,0.0
26302,Has relevent experience,7,1,1371,90,1.0
31132,No relevent experience,2,0,3046,102,1.0
6760,Has relevent experience,16,4,4075,7,0.0
20317,Has relevent experience,9,3,2655,47,0.0
30980,Has relevent experience,2,1,1748,43,1.0
7728,Has relevent experience,11,1,2031,49,0.0
11563,Has relevent experience,20,4,3378,64,1.0
22410,Has relevent experience,6,0,1123,2,1.0
5095,Has relevent experience,20,1,2486,138,0.0
13183,Has relevent experience,15,1,3947,24,0.0
14345,Has relevent experience,12,4,3652,133,0.0
31271,Has relevent experience,6,1,3983,304,0.0
16430,No relevent experience,3,,3527,10,1.0
2016,No relevent experience,3,2,2435,108,0.0
19328,Has relevent experience,10,1,4190,50,0.0
5521,No relevent experience,2,0,2585,39,0.0
9834,No relevent experience,1,1,3293,38,1.0
6846,Has relevent experience,14,2,2226,10,1.0
28628,Has relevent experience,20,1,4197,107,0.0
25752,Has relevent experience,7,1,3526,41,0.0
6832,Has relevent experience,6,1,1962,29,0.0
22495,Has relevent experience,15,2,2364,36,0.0
5405,Has relevent experience,1,1,2782,37,0.0
4805,Has relevent experience,20,1,3329,96,0.0
27590,No relevent experience,5,4,4106,7,1.0
29488,Has relevent experience,16,4,2406,25,1.0
2795,Has relevent experience,9,4,2584,26,0.0
26648,Has relevent experience,20,2,2018,47,0.0
24447,Has relevent experience,20,4,2081,182,0.0
29057,Has relevent experience,9,2,2479,9,0.0
28595,Has relevent experience,11,1,3402,36,0.0
21507,No relevent experience,1,1,1945,74,0.0
1729,Has relevent experience,15,2,2152,28,0.0
13338,No relevent experience,1,0,3348,12,1.0
25939,No relevent experience,3,1,3646,72,1.0
32757,Has relevent experience,20,4,2392,28,1.0
461,Has relevent experience,11,2,3382,51,0.0
15925,No relevent experience,5,2,1916,29,0.0
847,Has relevent experience,16,1,3646,20,0.0
31136,No relevent experience,2,0,3556,21,1.0
8834,Has relevent experience,20,2,2005,38,1.0
28546,Has relevent experience,20,4,2036,46,1.0
8726,Has relevent experience,20,0,3621,67,0.0
11970,Has relevent experience,9,1,2506,33,1.0
14851,Has relevent experience,15,2,3903,107,0.0
4627,No relevent experience,3,0,1912,90,0.0
32678,Has relevent experience,1,0,3510,4,0.0
26918,No relevent experience,5,1,3311,13,1.0
7323,Has relevent experience,6,1,2436,50,1.0
4699,Has relevent experience,20,1,3951,12,1.0
22601,Has relevent experience,6,2,1555,304,0.0
3087,Has relevent experience,20,4,1474,116,0.0
10661,Has relevent experience,18,2,2578,6,1.0
17338,No relevent experience,3,1,3328,103,0.0
22305,Has relevent experience,20,4,4010,86,0.0
32827,Has relevent experience,5,1,2575,41,1.0
3943,No relevent experience,1,1,2790,16,1.0
22400,Has relevent experience,2,1,2194,48,1.0
16322,No relevent experience,7,1,1774,44,0.0
14703,Has relevent experience,3,3,1426,57,1.0
31774,Has relevent experience,1,1,1209,45,1.0
20026,No relevent experience,2,2,2881,37,1.0
17939,Has relevent experience,10,1,1132,47,0.0
20212,Has relevent experience,20,4,1195,151,0.0
32718,Has relevent experience,10,4,1940,166,0.0
8142,No relevent experience,8,1,3212,20,0.0
5881,Has relevent experience,5,0,1808,306,0.0
23911,No relevent experience,8,4,4214,20,1.0
26875,Has relevent experience,9,1,1475,50,0.0
12696,Has relevent experience,5,1,3869,14,0.0
8632,Has relevent experience,20,1,1988,36,0.0
29829,Has relevent experience,14,4,1290,16,1.0
29454,No relevent experience,4,0,4239,33,0.0
17654,No relevent experience,7,1,2204,184,0.0
307,Has relevent experience,3,1,1496,3,1.0
16283,Has relevent experience,4,1,3472,42,1.0
9577,Has relevent experience,20,4,3380,180,0.0
6194,Has relevent experience,10,1,4004,155,0.0
10765,No relevent experience,5,4,3087,18,0.0
31275,Has relevent experience,16,2,1383,11,1.0
12670,No relevent experience,1,1,3835,9,1.0
9392,Has relevent experience,17,4,1254,89,0.0
2144,Has relevent experience,13,4,2313,2,0.0
9152,Has relevent experience,4,1,3629,36,0.0
23231,Has relevent experience,16,4,2254,17,0.0
1817,Has relevent experience,11,1,1461,47,0.0
19089,Has relevent experience,20,4,3187,17,0.0
29013,Has relevent experience,9,4,1137,96,1.0
5447,No relevent experience,7,0,3968,28,0.0
21173,Has relevent experience,6,1,1966,44,0.0
18291,Has relevent experience,10,2,3943,57,0.0
13993,Has relevent experience,12,2,3793,89,0.0
9666,Has relevent experience,8,4,2510,40,0.0
6737,Has relevent experience,10,3,3691,7,0.0
9265,Has relevent experience,13,4,2451,90,0.0
13906,No relevent experience,9,2,3956,101,0.0
22937,No relevent experience,4,,3788,13,0.0
2949,Has relevent experience,20,2,3172,26,0.0
7417,No relevent experience,8,2,2610,11,0.0
4186,No relevent experience,20,4,3453,18,1.0
13041,Has relevent experience,11,2,3072,112,0.0
11924,Has relevent experience,3,2,4154,76,0.0
20153,No relevent experience,,,1283,20,1.0
10890,Has relevent experience,20,1,2237,58,0.0
16826,Has relevent experience,15,4,4257,20,0.0
23905,No relevent experience,6,4,1363,154,0.0
21480,Has relevent experience,4,,3255,12,1.0
19595,Has relevent experience,9,1,3359,96,0.0
15723,No relevent experience,5,0,1388,166,0.0
33129,Has relevent experience,20,4,4365,4,0.0
33124,Has relevent experience,13,1,2909,7,0.0
17684,Has relevent experience,5,1,1792,118,0.0
7503,Has relevent experience,6,1,1104,12,0.0
25897,Has relevent experience,20,4,2429,156,0.0
4323,Has relevent experience,8,3,1087,65,0.0
21110,No relevent experience,20,2,2821,50,0.0
19284,Has relevent experience,20,1,3011,44,0.0
9809,Has relevent experience,20,2,4201,29,0.0
26046,Has relevent experience,15,3,4361,14,1.0
24816,No relevent experience,13,2,4349,62,0.0
15088,Has relevent experience,13,1,1229,107,0.0
1676,Has relevent experience,20,2,3542,39,0.0
13795,Has relevent experience,8,4,3711,66,0.0
10549,Has relevent experience,5,0,2232,100,0.0
23274,Has relevent experience,10,3,4300,76,0.0
31334,Has relevent experience,11,1,2409,48,0.0
29604,Has relevent experience,14,4,1910,54,0.0
11190,Has relevent experience,6,0,2974,12,0.0
26671,Has relevent experience,1,1,1808,32,0.0
4069,No relevent experience,4,1,2740,76,1.0
21451,Has relevent experience,20,4,3771,82,0.0
30329,No relevent experience,20,1,3614,288,1.0
17109,Has relevent experience,1,1,1095,20,1.0
5182,No relevent experience,8,4,2860,19,1.0
16998,Has relevent experience,4,1,4012,133,0.0
2413,No relevent experience,14,1,2195,69,0.0
30732,Has relevent experience,19,4,3948,87,0.0
4696,Has relevent experience,7,1,3473,34,0.0
27232,Has relevent experience,4,2,2004,144,0.0
658,Has relevent experience,14,2,2819,19,0.0
23956,No relevent experience,2,0,2718,83,0.0
9459,Has relevent experience,20,2,2652,16,0.0
12641,Has relevent experience,7,1,1855,306,0.0
106,No relevent experience,12,4,1143,81,0.0
12300,Has relevent experience,17,4,1848,67,0.0
19351,Has relevent experience,10,0,2449,76,0.0
18896,Has relevent experience,6,1,2474,15,0.0
13985,Has relevent experience,6,0,1607,152,0.0
2775,Has relevent experience,13,1,1166,308,1.0
239,No relevent experience,6,2,3176,214,0.0
11661,No relevent experience,3,0,3700,74,0.0
17328,No relevent experience,3,,3861,53,0.0
1309,No relevent experience,13,4,4098,30,0.0
7058,Has relevent experience,11,4,4022,72,0.0
30589,Has relevent experience,16,3,3889,196,1.0
22131,Has relevent experience,19,1,1170,64,0.0
17870,Has relevent experience,3,2,1481,29,0.0
17964,Has relevent experience,20,1,1692,31,0.0
16273,Has relevent experience,4,1,3724,43,1.0
23497,No relevent experience,10,1,3525,39,1.0
29097,Has relevent experience,20,4,2764,22,0.0
17761,Has relevent experience,5,1,3876,16,0.0
540,Has relevent experience,20,4,1653,48,0.0
14246,No relevent experience,2,1,3649,13,0.0
30506,No relevent experience,3,4,4063,99,1.0
29797,Has relevent experience,20,4,2833,91,0.0
26465,No relevent experience,2,1,3405,20,1.0
26822,Has relevent experience,15,1,3033,226,0.0
28276,No relevent experience,1,1,2602,86,0.0
4983,Has relevent experience,5,1,3806,336,0.0
22751,Has relevent experience,4,1,2585,204,0.0
15572,Has relevent experience,6,0,1757,22,1.0
21293,Has relevent experience,2,1,2715,9,0.0
26523,Has relevent experience,8,1,2517,22,0.0
33015,Has relevent experience,11,2,1724,42,0.0
8397,No relevent experience,2,0,3525,46,0.0
4682,No relevent experience,2,1,4095,56,1.0
22891,Has relevent experience,16,4,2052,37,1.0
26039,No relevent experience,1,1,1122,10,1.0
5722,Has relevent experience,5,0,1647,49,0.0
33196,Has relevent experience,17,2,2288,42,0.0
2408,Has relevent experience,6,1,2264,210,0.0
16558,Has relevent experience,11,1,3007,43,0.0
21487,Has relevent experience,20,1,1328,28,0.0
11394,No relevent experience,1,1,3702,154,0.0
23422,No relevent experience,1,0,2417,91,1.0
15228,Has relevent experience,14,4,1672,61,0.0
10922,Has relevent experience,20,1,3416,83,0.0
31659,Has relevent experience,16,4,3232,14,0.0
25573,Has relevent experience,20,4,1330,52,0.0
5646,Has relevent experience,3,2,4272,23,0.0
31331,Has relevent experience,11,4,4249,282,0.0
2670,Has relevent experience,20,4,1241,10,0.0
30427,No relevent experience,13,4,1797,39,1.0
20416,Has relevent experience,20,0,3839,149,0.0
18080,No relevent experience,1,1,2956,176,0.0
5725,Has relevent experience,7,2,2499,222,0.0
14394,Has relevent experience,16,1,2701,146,0.0
26568,Has relevent experience,10,4,2459,27,0.0
19187,Has relevent experience,14,2,1346,226,0.0
23892,Has relevent experience,4,2,1826,212,1.0
23299,Has relevent experience,20,4,1073,23,1.0
27966,Has relevent experience,4,1,3124,36,1.0
10347,Has relevent experience,20,4,2016,7,0.0
19282,Has relevent experience,20,4,3700,4,0.0
14211,Has relevent experience,15,4,2310,49,0.0
21757,Has relevent experience,2,1,1973,13,0.0
23463,Has relevent experience,20,2,3462,109,0.0
11299,Has relevent experience,15,3,3964,99,0.0
29016,No relevent experience,2,2,4046,214,0.0
23963,No relevent experience,8,1,3175,91,1.0
32038,No relevent experience,5,1,4072,34,1.0
7319,Has relevent experience,12,2,3216,8,0.0
3639,Has relevent experience,4,1,2598,76,0.0
4825,Has relevent experience,4,1,3834,43,1.0
25282,Has relevent experience,20,1,2540,5,0.0
6065,Has relevent experience,5,2,3442,6,1.0
12585,No relevent experience,13,1,3757,52,1.0
27088,No relevent experience,4,4,2689,32,0.0
8399,Has relevent experience,20,4,1441,19,1.0
24979,No relevent experience,2,1,4271,30,1.0
8635,Has relevent experience,9,1,1188,150,1.0
32108,Has relevent experience,8,1,2453,70,0.0
11611,Has relevent experience,20,2,2473,27,1.0
11018,Has relevent experience,3,1,2929,21,1.0
27597,Has relevent experience,15,1,3648,145,0.0
20454,No relevent experience,2,1,2025,30,1.0
21278,Has relevent experience,7,1,3852,149,0.0
4049,Has relevent experience,20,4,3719,29,0.0
13744,Has relevent experience,6,1,4252,334,0.0
12792,Has relevent experience,2,2,3397,48,0.0
12591,No relevent experience,2,1,1578,48,0.0
17571,Has relevent experience,20,4,1185,68,0.0
26718,Has relevent experience,11,1,3642,160,0.0
16030,Has relevent experience,20,4,1061,155,0.0
6212,Has relevent experience,20,4,4147,21,1.0
4076,Has relevent experience,18,0,1853,128,0.0
8198,No relevent experience,9,4,3515,21,0.0
6941,No relevent experience,20,4,2055,7,0.0
17299,No relevent experience,3,1,3468,46,1.0
29120,Has relevent experience,12,1,4172,204,0.0
11420,Has relevent experience,3,1,3685,99,0.0
28511,Has relevent experience,10,4,1269,12,0.0
19119,Has relevent experience,8,1,3928,72,0.0
33273,Has relevent experience,17,4,1944,20,0.0
25593,Has relevent experience,5,1,1922,54,0.0
28788,No relevent experience,12,4,2432,28,0.0
30159,No relevent experience,5,1,2269,32,1.0
29494,No relevent experience,2,1,3233,50,1.0
21170,Has relevent experience,15,3,3782,14,1.0
9861,Has relevent experience,17,4,2132,94,0.0
28963,Has relevent experience,20,2,3278,216,0.0
16612,Has relevent experience,20,4,4235,56,0.0
27255,No relevent experience,5,0,1619,23,0.0
9872,Has relevent experience,14,3,4136,81,0.0
8598,Has relevent experience,5,4,3749,40,1.0
19941,Has relevent experience,7,1,1473,21,0.0
2837,Has relevent experience,4,2,4112,36,1.0
12967,Has relevent experience,15,2,3173,110,0.0
32010,Has relevent experience,11,4,1378,36,1.0
13710,No relevent experience,2,1,3301,26,0.0
4130,Has relevent experience,10,4,3773,36,0.0
6236,No relevent experience,1,4,1353,142,1.0
23952,Has relevent experience,20,4,2980,151,0.0
346,Has relevent experience,20,4,1438,37,0.0
22794,Has relevent experience,3,1,2827,22,1.0
5883,Has relevent experience,20,,3405,92,0.0
16064,Has relevent experience,8,1,1644,220,0.0
18921,Has relevent experience,1,1,1949,59,0.0
32976,No relevent experience,14,1,3135,26,0.0
22201,Has relevent experience,20,4,1227,160,0.0
14259,Has relevent experience,5,2,2065,34,1.0
14868,Has relevent experience,8,2,3137,260,0.0
9496,Has relevent experience,3,1,3548,180,0.0
25701,Has relevent experience,15,1,1045,39,0.0
21552,Has relevent experience,20,4,2356,23,0.0
23708,No relevent experience,5,0,1599,77,0.0
124,Has relevent experience,20,2,1551,34,1.0
31380,Has relevent experience,16,1,2427,17,0.0
12358,Has relevent experience,15,2,3731,77,1.0
1334,Has relevent experience,15,4,1474,78,0.0
5958,Has relevent experience,2,1,1488,26,0.0
32527,Has relevent experience,20,3,3872,58,0.0
32098,Has relevent experience,4,2,1854,77,0.0
31360,Has relevent experience,4,1,4268,9,0.0
1376,No relevent experience,5,0,1342,47,0.0
26584,Has relevent experience,20,2,3813,125,0.0
11279,Has relevent experience,20,1,1847,23,0.0
19523,Has relevent experience,10,4,3451,21,0.0
10144,No relevent experience,2,1,2395,40,1.0
25020,Has relevent experience,4,2,4087,29,1.0
8759,Has relevent experience,20,1,4344,1,0.0
23374,Has relevent experience,16,2,1301,106,0.0
27623,Has relevent experience,17,1,1109,98,0.0
1567,No relevent experience,3,0,2542,21,1.0
3762,Has relevent experience,20,4,4298,144,0.0
11914,No relevent experience,1,0,1861,68,1.0
8354,Has relevent experience,6,1,1053,26,1.0
28705,No relevent experience,4,2,4060,27,1.0
8075,Has relevent experience,13,,3051,90,0.0
5930,Has relevent experience,8,2,2546,102,0.0
11170,Has relevent experience,20,4,3821,54,0.0
132,Has relevent experience,1,1,2572,19,0.0
8497,Has relevent experience,6,1,2897,21,0.0
1253,Has relevent experience,20,4,1791,42,0.0
24122,Has relevent experience,18,4,2233,284,0.0
22512,Has relevent experience,17,2,1218,28,0.0
2746,No relevent experience,1,2,2734,50,0.0
27483,Has relevent experience,10,4,1744,89,1.0
6447,No relevent experience,8,2,4031,48,0.0
1998,Has relevent experience,15,1,1335,21,0.0
17325,No relevent experience,2,1,1738,88,0.0
17994,Has relevent experience,15,4,1237,75,1.0
29163,No relevent experience,6,0,2386,310,0.0
1675,Has relevent experience,10,4,3275,12,0.0
25134,Has relevent experience,16,1,2578,45,0.0
1781,No relevent experience,20,4,1072,7,1.0
26400,Has relevent experience,4,4,2924,31,0.0
10121,Has relevent experience,17,1,4248,6,0.0
30561,Has relevent experience,4,1,3490,62,1.0
2969,Has relevent experience,5,1,3539,28,0.0
5589,Has relevent experience,7,2,3160,157,0.0
31456,Has relevent experience,5,1,3997,54,0.0
2273,Has relevent experience,3,2,3184,86,0.0
13297,Has relevent experience,7,3,2429,28,0.0
8492,Has relevent experience,5,3,2828,76,0.0
25386,Has relevent experience,15,4,2748,204,1.0
23096,No relevent experience,1,1,2548,3,0.0
15840,No relevent experience,6,0,1792,8,0.0
2749,Has relevent experience,17,4,3725,103,0.0
14034,Has relevent experience,13,4,2521,9,0.0
3590,No relevent experience,2,0,4243,170,0.0
30044,Has relevent experience,2,2,2282,86,1.0
31685,Has relevent experience,15,2,1192,43,0.0
14843,Has relevent experience,10,1,4367,38,0.0
12693,Has relevent experience,7,1,1058,92,0.0
10731,Has relevent experience,18,4,1125,39,0.0
3822,Has relevent experience,20,4,4161,184,1.0
31034,No relevent experience,20,4,1505,16,0.0
23584,No relevent experience,2,0,4275,53,0.0
28824,No relevent experience,20,4,4047,35,0.0
13247,No relevent experience,1,1,1529,292,1.0
32691,Has relevent experience,19,0,1549,64,0.0
27025,No relevent experience,2,0,3858,150,0.0
3790,Has relevent experience,14,4,3792,70,0.0
26426,Has relevent experience,7,2,2351,25,0.0
17049,Has relevent experience,5,1,1252,30,0.0
18789,Has relevent experience,7,1,1116,70,0.0
10288,Has relevent experience,15,1,2071,111,1.0
8036,Has relevent experience,12,2,2213,56,0.0
16527,Has relevent experience,3,1,3191,55,1.0
11866,Has relevent experience,8,1,3285,37,0.0
13662,Has relevent experience,18,1,1037,97,0.0
22730,Has relevent experience,4,1,1429,21,0.0
19826,Has relevent experience,18,1,1082,21,0.0
24988,No relevent experience,5,1,2819,122,1.0
4688,Has relevent experience,7,2,3558,15,0.0
11754,Has relevent experience,15,4,2574,60,0.0
7496,Has relevent experience,6,3,3801,41,0.0
20411,Has relevent experience,9,1,2768,21,1.0
13571,Has relevent experience,10,1,3027,88,0.0
14778,Has relevent experience,1,0,1802,19,1.0
4490,Has relevent experience,4,1,3154,42,0.0
13366,No relevent experience,11,0,2084,232,0.0
5632,Has relevent experience,8,1,3638,11,0.0
9629,Has relevent experience,14,4,2402,166,1.0
8076,Has relevent experience,2,,2417,14,0.0
17653,No relevent experience,20,1,4026,56,0.0
27032,Has relevent experience,16,4,3940,40,0.0
32290,No relevent experience,3,1,3213,102,1.0
26595,No relevent experience,2,1,1275,40,1.0
14542,Has relevent experience,5,2,3240,27,0.0
389,Has relevent experience,9,3,1896,141,0.0
19639,Has relevent experience,6,2,2201,160,1.0
16820,Has relevent experience,2,1,1913,17,0.0
4808,Has relevent experience,19,0,1741,95,0.0
30362,No relevent experience,2,0,2982,13,1.0
20804,No relevent experience,2,0,2699,214,0.0
5134,Has relevent experience,20,4,2273,104,0.0
12721,Has relevent experience,15,3,2534,25,0.0
4743,No relevent experience,20,0,4267,6,0.0
20485,Has relevent experience,15,4,2258,24,0.0
8160,Has relevent experience,11,4,1209,17,0.0
11156,Has relevent experience,12,1,3391,322,0.0
3125,Has relevent experience,9,0,3744,60,0.0
14063,No relevent experience,4,1,2099,22,0.0
7185,Has relevent experience,5,2,3368,55,0.0
6592,Has relevent experience,15,1,2332,4,0.0
26479,No relevent experience,3,0,2343,35,0.0
6273,Has relevent experience,3,0,2802,66,0.0
18387,No relevent experience,7,1,3887,54,0.0
26650,Has relevent experience,9,1,1599,7,0.0
26514,Has relevent experience,7,1,2922,11,0.0
12291,Has relevent experience,14,2,2497,52,0.0
7276,Has relevent experience,2,1,1805,12,0.0
24318,No relevent experience,,1,2176,38,0.0
26405,No relevent experience,20,4,4035,48,0.0
31740,Has relevent experience,20,2,1646,134,0.0
16564,Has relevent experience,11,1,3373,17,0.0
28723,Has relevent experience,20,1,2794,50,0.0
14086,Has relevent experience,16,1,3947,58,0.0
18178,Has relevent experience,20,2,4347,79,0.0
27608,Has relevent experience,20,4,2409,38,0.0
17740,No relevent experience,3,0,1730,61,1.0
6046,No relevent experience,12,4,1266,224,0.0
3279,Has relevent experience,5,1,3379,66,0.0
2026,No relevent experience,2,2,3651,16,0.0
9252,No relevent experience,3,1,4096,22,1.0
2520,Has relevent experience,8,1,4072,50,1.0
28613,Has relevent experience,15,4,2477,53,0.0
20688,No relevent experience,9,1,3092,62,1.0
28696,Has relevent experience,18,2,4142,44,1.0
21024,No relevent experience,15,1,4333,9,1.0
9125,No relevent experience,3,3,1059,55,0.0
